Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,Segment
13740,8,2,124.64,3,New / Low-Engagement Customers
13741,157,5,271.05,4,At-Risk / Churning
13742,2,9,485.29,0,Potential Loyalists
13743,1,13,765.13,0,Potential Loyalists
13744,1,13,573.16,0,Potential Loyalists
13745,122,12,644.3,4,At-Risk / Churning
13746,1,26,3594.56,2,High-Value Loyalists
13747,22,8,147.1,0,Potential Loyalists
13748,149,9,574.63,4,At-Risk / Churning
13749,11,1,27.3,3,New / Low-Engagement Customers
13750,4,6,298.9,0,Potential Loyalists
13751,365,1,52.19,1,Lapsed / Dormant
13752,172,7,366.47,4,At-Risk / Churning
13753,124,5,236.04000000000002,4,At-Risk / Churning
13754,2,18,2473.31,2,High-Value Loyalists
13755,18,6,95.78,3,New / Low-Engagement Customers
13756,18,1,26.18,3,New / Low-Engagement Customers
13757,2,21,2923.41,2,High-Value Loyalists
13758,4,11,558.03,0,Potential Loyalists
13759,137,8,393.53,4,At-Risk / Churning
13760,127,9,432.06,4,At-Risk / Churning
13761,2,26,3722.65,2,High-Value Loyalists
13762,2,15,2257.09,2,High-Value Loyalists
13763,288,1,32.510000000000005,1,Lapsed / Dormant
13764,23,6,71.63,3,New / Low-Engagement Customers
13765,6,1,55.41,3,New / Low-Engagement Customers
13766,1,11,588.52,0,Potential Loyalists
13767,12,8,340.3,0,Potential Loyalists
13768,2,29,3621.12,2,High-Value Loyalists
13769,10,9,171.81,0,Potential Loyalists
13770,175,6,249.26,4,At-Risk / Churning
13771,1,14,938.4,2,High-Value Loyalists
13772,8,3,137.5,3,New / Low-Engagement Customers
13773,39,6,122.9,3,New / Low-Engagement Customers
13774,250,1,37.74,1,Lapsed / Dormant
13775,6,9,451.51,0,Potential Loyalists
13776,18,10,155.86,0,Potential Loyalists
13777,12,10,743.8,0,Potential Loyalists
13778,7,9,135.23,0,Potential Loyalists
13779,218,7,345.73,4,At-Risk / Churning
13780,157,8,366.76,4,At-Risk / Churning
13781,2,16,2391.1,2,High-Value Loyalists
13782,218,1,40.26,1,Lapsed / Dormant
13783,218,1,21.02,1,Lapsed / Dormant
13784,7,8,420.66,0,Potential Loyalists
13785,126,10,584.6800000000001,4,At-Risk / Churning
13786,142,10,526.28,4,At-Risk / Churning
13787,22,4,61.93,3,New / Low-Engagement Customers
13788,330,1,17.93,1,Lapsed / Dormant
13789,185,1,30.4,1,Lapsed / Dormant
13790,2,2,92.25,3,New / Low-Engagement Customers
13791,195,7,441.0,4,At-Risk / Churning
13792,1,26,3568.51,2,High-Value Loyalists
13793,131,9,387.93,4,At-Risk / Churning
13794,126,14,700.78,4,At-Risk / Churning
13795,240,1,39.61,1,Lapsed / Dormant
13796,10,12,800.04,0,Potential Loyalists
13797,1,12,761.34,0,Potential Loyalists
13798,243,12,572.96,4,At-Risk / Churning
13799,133,14,715.3,4,At-Risk / Churning
13800,21,6,97.52,3,New / Low-Engagement Customers
13801,1,28,4274.25,2,High-Value Loyalists
13802,5,9,475.5,0,Potential Loyalists
13803,11,9,169.11,0,Potential Loyalists
13804,18,9,543.28,0,Potential Loyalists
13805,1,7,431.74,0,Potential Loyalists
13806,10,9,630.96,0,Potential Loyalists
13807,10,2,50.7,3,New / Low-Engagement Customers
13808,2,12,620.5,0,Potential Loyalists
13809,1,30,4786.25,2,High-Value Loyalists
13810,122,15,808.03,4,At-Risk / Churning
13811,3,30,3897.41,2,High-Value Loyalists
13812,140,11,578.83,4,At-Risk / Churning
13813,15,2,121.43,3,New / Low-Engagement Customers
13814,338,1,22.04,1,Lapsed / Dormant
13815,234,1,23.73,1,Lapsed / Dormant
13816,13,1,62.82,3,New / Low-Engagement Customers
13817,1,10,189.57,0,Potential Loyalists
13818,1,25,3338.91,2,High-Value Loyalists
13819,2,26,3720.97,2,High-Value Loyalists
13820,130,6,274.46999999999997,4,At-Risk / Churning
13821,1,3,164.23000000000002,3,New / Low-Engagement Customers
13822,5,1,45.78,3,New / Low-Engagement Customers
13823,1,13,604.71,0,Potential Loyalists
13824,13,9,132.94,0,Potential Loyalists
13825,8,14,750.22,0,Potential Loyalists
13826,7,13,664.92,0,Potential Loyalists
13827,19,1,31.86,3,New / Low-Engagement Customers
13828,2,21,3227.08,2,High-Value Loyalists
13829,17,5,71.77,3,New / Low-Engagement Customers
13830,12,7,105.05000000000001,0,Potential Loyalists
13831,2,9,169.0,0,Potential Loyalists
13832,133,15,668.99,4,At-Risk / Churning
13833,3,12,729.99,0,Potential Loyalists
13834,17,1,61.760000000000005,3,New / Low-Engagement Customers
13835,5,2,63.72,3,New / Low-Engagement Customers
13836,11,3,80.65,3,New / Low-Engagement Customers
13837,8,2,86.83,3,New / Low-Engagement Customers
13838,313,1,15.92,1,Lapsed / Dormant
13839,9,8,372.59,0,Potential Loyalists
13840,125,9,432.16,4,At-Risk / Churning
13841,22,5,88.81,3,New / Low-Engagement Customers
13842,24,2,94.55,3,New / Low-Engagement Customers
13843,1,21,2546.57,2,High-Value Loyalists
13844,3,14,721.0,0,Potential Loyalists
13845,136,12,652.55,4,At-Risk / Churning
13846,15,4,92.04,3,New / Low-Engagement Customers
13847,5,9,158.76,0,Potential Loyalists
13848,3,11,691.27,0,Potential Loyalists
13849,4,14,690.97,0,Potential Loyalists
13850,329,1,16.580000000000002,1,Lapsed / Dormant
13851,9,9,554.97,0,Potential Loyalists
13852,132,10,554.71,4,At-Risk / Churning
13853,144,9,412.63,4,At-Risk / Churning
13854,14,5,274.15,0,Potential Loyalists
13855,5,10,570.77,0,Potential Loyalists
13856,8,1,43.55,3,New / Low-Engagement Customers
13857,134,12,579.27,4,At-Risk / Churning
13858,30,1,59.0,3,New / Low-Engagement Customers
13859,2,9,508.14,0,Potential Loyalists
13860,24,5,93.99,3,New / Low-Engagement Customers
13861,124,13,683.0,4,At-Risk / Churning
13862,7,11,643.29,0,Potential Loyalists
13863,18,1,28.48,3,New / Low-Engagement Customers
13864,1,29,3474.59,2,High-Value Loyalists
13865,191,5,244.32,4,At-Risk / Churning
13866,8,9,164.51,0,Potential Loyalists
13867,4,12,608.46,0,Potential Loyalists
13868,16,6,109.79,3,New / Low-Engagement Customers
13869,4,11,680.06,0,Potential Loyalists
13870,336,1,36.31,1,Lapsed / Dormant
13871,8,2,67.85,3,New / Low-Engagement Customers
13872,14,6,88.69,3,New / Low-Engagement Customers
13873,212,1,39.5,1,Lapsed / Dormant
13874,2,6,314.8,0,Potential Loyalists
13875,2,7,119.04,0,Potential Loyalists
13876,4,2,127.45,3,New / Low-Engagement Customers
13877,5,14,837.9399999999999,0,Potential Loyalists
13878,8,2,36.42,3,New / Low-Engagement Customers
13879,10,7,360.65,0,Potential Loyalists
13880,133,5,340.62,4,At-Risk / Churning
13881,7,9,576.35,0,Potential Loyalists
13882,1,11,540.21,0,Potential Loyalists
13883,4,5,76.33,3,New / Low-Engagement Customers
13884,2,26,3151.79,2,High-Value Loyalists
13885,172,7,356.46000000000004,4,At-Risk / Churning
13886,20,5,75.50999999999999,3,New / Low-Engagement Customers
13887,9,12,624.4,0,Potential Loyalists
13888,26,2,89.22,3,New / Low-Engagement Customers
13889,22,2,91.92,3,New / Low-Engagement Customers
13890,309,1,16.82,1,Lapsed / Dormant
13891,239,1,13.02,1,Lapsed / Dormant
13892,267,1,32.34,1,Lapsed / Dormant
13893,309,1,25.14,1,Lapsed / Dormant
13894,1,29,4127.66,2,High-Value Loyalists
13895,152,5,257.8,4,At-Risk / Churning
13896,153,14,609.48,4,At-Risk / Churning
13897,348,1,32.69,1,Lapsed / Dormant
13898,4,7,105.78999999999999,0,Potential Loyalists
13899,6,9,154.77,0,Potential Loyalists
13900,9,10,171.13,0,Potential Loyalists
13901,337,1,27.0,1,Lapsed / Dormant
13902,121,10,504.36,4,At-Risk / Churning
13903,15,2,83.66,3,New / Low-Engagement Customers
13904,2,13,803.61,0,Potential Loyalists
13905,12,8,120.42,0,Potential Loyalists
13906,4,7,119.10000000000001,0,Potential Loyalists
13907,1,6,99.89,0,Potential Loyalists
13908,126,8,422.64,4,At-Risk / Churning
13909,325,1,33.24,1,Lapsed / Dormant
13910,24,1,53.58,3,New / Low-Engagement Customers
13911,3,26,3352.87,2,High-Value Loyalists
13912,20,11,582.74,0,Potential Loyalists
13913,1,29,3773.37,2,High-Value Loyalists
13914,127,11,584.61,4,At-Risk / Churning
13915,17,8,141.62,0,Potential Loyalists
13916,2,1,57.44,3,New / Low-Engagement Customers
13917,1,21,2840.85,2,High-Value Loyalists
13918,293,1,33.84,1,Lapsed / Dormant
13919,2,3,160.82999999999998,3,New / Low-Engagement Customers
13920,1,9,123.36,0,Potential Loyalists
13921,1,12,712.3100000000001,0,Potential Loyalists
13922,148,13,755.3,4,At-Risk / Churning
13923,26,1,43.62,3,New / Low-Engagement Customers
13924,165,8,465.82,4,At-Risk / Churning
13925,5,3,109.42999999999999,3,New / Low-Engagement Customers
13926,6,6,115.27,0,Potential Loyalists
13927,6,3,137.26,3,New / Low-Engagement Customers
13928,1,21,2865.39,2,High-Value Loyalists
13929,131,6,259.55,4,At-Risk / Churning
13930,11,3,79.68,3,New / Low-Engagement Customers
13931,5,8,511.29,0,Potential Loyalists
13932,138,9,491.03,4,At-Risk / Churning
13933,14,10,172.81,0,Potential Loyalists
13934,1,29,3645.96,2,High-Value Loyalists
13935,1,18,2399.05,2,High-Value Loyalists
13936,14,7,370.42,0,Potential Loyalists
13937,17,2,47.519999999999996,3,New / Low-Engagement Customers
13938,132,13,529.4,4,At-Risk / Churning
13939,7,8,393.28000000000003,0,Potential Loyalists
13940,30,1,57.65,3,New / Low-Engagement Customers
13941,2,29,3771.1,2,High-Value Loyalists
13942,227,1,55.870000000000005,1,Lapsed / Dormant
13943,259,1,28.43,1,Lapsed / Dormant
13944,7,1,64.09,3,New / Low-Engagement Customers
13945,9,10,609.6800000000001,0,Potential Loyalists
13946,125,7,264.71,4,At-Risk / Churning
13947,9,3,140.66,3,New / Low-Engagement Customers
13948,7,2,81.72999999999999,3,New / Low-Engagement Customers
13949,17,3,45.519999999999996,3,New / Low-Engagement Customers
13950,185,1,18.98,1,Lapsed / Dormant
13951,7,3,108.91,3,New / Low-Engagement Customers
13952,136,15,673.95,4,At-Risk / Churning
13953,6,10,609.63,0,Potential Loyalists
13954,1,14,839.82,0,Potential Loyalists
13955,15,8,479.46999999999997,0,Potential Loyalists
13956,335,1,23.8,1,Lapsed / Dormant
13957,222,1,25.48,1,Lapsed / Dormant
13958,122,14,686.87,4,At-Risk / Churning
13959,1,12,582.37,0,Potential Loyalists
13960,10,9,160.39000000000001,0,Potential Loyalists
13961,6,12,783.63,0,Potential Loyalists
13962,17,2,40.9,3,New / Low-Engagement Customers
13963,9,3,151.05,3,New / Low-Engagement Customers
13964,4,13,802.47,0,Potential Loyalists
13965,129,10,563.89,4,At-Risk / Churning
13966,15,9,510.51,0,Potential Loyalists
13967,198,1,42.26,1,Lapsed / Dormant
13968,1,18,2615.68,2,High-Value Loyalists
13969,313,1,34.58,1,Lapsed / Dormant
13970,2,5,59.46,3,New / Low-Engagement Customers
13971,2,22,2970.78,2,High-Value Loyalists
13972,9,2,74.63,3,New / Low-Engagement Customers
13973,15,6,112.03999999999999,3,New / Low-Engagement Customers
13974,255,1,21.31,1,Lapsed / Dormant
13975,10,7,345.65999999999997,0,Potential Loyalists
13976,334,1,36.32,1,Lapsed / Dormant
13977,7,10,595.22,0,Potential Loyalists
13978,3,14,820.4300000000001,0,Potential Loyalists
13979,155,10,627.25,4,At-Risk / Churning
13980,2,24,3310.23,2,High-Value Loyalists
13981,13,12,654.18,0,Potential Loyalists
13982,123,14,625.83,4,At-Risk / Churning
13983,1,25,3304.81,2,High-Value Loyalists
13984,14,2,70.49,3,New / Low-Engagement Customers
13985,19,5,64.4,3,New / Low-Engagement Customers
13986,172,8,402.72,4,At-Risk / Churning
13987,12,11,595.85,0,Potential Loyalists
13988,126,15,705.18,4,At-Risk / Churning
13989,153,8,445.21,4,At-Risk / Churning
13990,6,12,684.7,0,Potential Loyalists
13991,164,14,767.25,4,At-Risk / Churning
13992,193,1,58.2,1,Lapsed / Dormant
13993,26,2,87.6,3,New / Low-Engagement Customers
13994,16,2,70.49000000000001,3,New / Low-Engagement Customers
13995,179,7,337.71,4,At-Risk / Churning
13996,261,1,48.209999999999994,1,Lapsed / Dormant
13997,8,10,587.89,0,Potential Loyalists
13998,16,9,479.13,0,Potential Loyalists
13999,9,1,30.5,3,New / Low-Engagement Customers
14000,4,9,384.99,0,Potential Loyalists
14001,4,14,857.58,0,Potential Loyalists
14002,7,14,773.5,0,Potential Loyalists
14003,1,28,3867.5,2,High-Value Loyalists
14004,5,5,94.62,3,New / Low-Engagement Customers
14005,2,14,767.3199999999999,0,Potential Loyalists
14006,12,14,803.09,0,Potential Loyalists
14007,165,6,378.75,4,At-Risk / Churning
14008,1,3,107.37,3,New / Low-Engagement Customers
14009,2,15,2027.78,2,High-Value Loyalists
14010,303,1,22.7,1,Lapsed / Dormant
14011,7,11,596.3100000000001,0,Potential Loyalists
14012,163,14,668.91,4,At-Risk / Churning
14013,30,1,42.379999999999995,3,New / Low-Engagement Customers
14014,246,6,287.2,4,At-Risk / Churning
14015,34,4,72.5,3,New / Low-Engagement Customers
14016,140,12,606.52,4,At-Risk / Churning
14017,158,10,483.63,4,At-Risk / Churning
14018,2,25,3232.5,2,High-Value Loyalists
14019,13,6,308.74,0,Potential Loyalists
14020,178,10,469.33,4,At-Risk / Churning
14021,197,1,17.77,1,Lapsed / Dormant
14022,27,2,34.2,3,New / Low-Engagement Customers
14023,163,5,221.14,4,At-Risk / Churning
14024,5,12,714.11,0,Potential Loyalists
14025,207,1,28.8,1,Lapsed / Dormant
14026,14,7,119.41,0,Potential Loyalists
14027,8,3,124.38,3,New / Low-Engagement Customers
14028,312,1,40.21,1,Lapsed / Dormant
14029,2,10,141.57999999999998,0,Potential Loyalists
14030,11,3,73.33,3,New / Low-Engagement Customers
14031,10,7,117.92,0,Potential Loyalists
14032,243,1,29.52,1,Lapsed / Dormant
14033,213,8,388.93,4,At-Risk / Churning
14034,2,2,52.28,3,New / Low-Engagement Customers
14035,7,7,428.05,0,Potential Loyalists
14036,3,17,2261.8,2,High-Value Loyalists
14037,130,12,676.2,4,At-Risk / Churning
14038,1,23,3036.1,2,High-Value Loyalists
14039,263,1,32.2,1,Lapsed / Dormant
14040,20,6,341.82,0,Potential Loyalists
14041,239,8,394.22,4,At-Risk / Churning
14042,18,2,95.67,3,New / Low-Engagement Customers
14043,211,1,25.28,1,Lapsed / Dormant
14044,1,24,3593.71,2,High-Value Loyalists
14045,1,3,106.53,3,New / Low-Engagement Customers
14046,4,8,157.48,0,Potential Loyalists
14047,140,10,458.71000000000004,4,At-Risk / Churning
14048,9,14,865.38,0,Potential Loyalists
14049,156,11,537.01,4,At-Risk / Churning
14050,137,12,625.8,4,At-Risk / Churning
14051,123,9,454.35,4,At-Risk / Churning
14052,12,9,589.51,0,Potential Loyalists
14053,206,1,36.31,1,Lapsed / Dormant
14054,5,1,46.660000000000004,3,New / Low-Engagement Customers
14055,3,20,2219.41,2,High-Value Loyalists
14056,152,5,204.87,4,At-Risk / Churning
14057,1,22,2694.39,2,High-Value Loyalists
14058,230,5,247.38,4,At-Risk / Churning
14059,7,2,61.44,3,New / Low-Engagement Customers
14060,14,6,360.69,0,Potential Loyalists
14061,165,9,442.74,4,At-Risk / Churning
14062,10,1,16.84,3,New / Low-Engagement Customers
14063,12,7,120.04,0,Potential Loyalists
14064,14,2,53.39,3,New / Low-Engagement Customers
14065,3,8,122.45,0,Potential Loyalists
14066,11,12,629.85,0,Potential Loyalists
14067,21,7,109.41,0,Potential Loyalists
14068,140,12,535.95,4,At-Risk / Churning
14069,3,10,205.93,0,Potential Loyalists
14070,13,8,108.78,0,Potential Loyalists
14071,15,3,145.15,3,New / Low-Engagement Customers
14072,9,2,66.47,3,New / Low-Engagement Customers
14073,182,1,57.34,1,Lapsed / Dormant
14074,240,1,55.18,1,Lapsed / Dormant
14075,8,8,145.29,0,Potential Loyalists
14076,6,10,184.03,0,Potential Loyalists
14077,16,7,408.46,0,Potential Loyalists
14078,19,1,47.25,3,New / Low-Engagement Customers
14079,253,1,44.92,1,Lapsed / Dormant
14080,8,1,65.08,3,New / Low-Engagement Customers
14081,2,10,158.05,0,Potential Loyalists
14082,322,1,29.5,1,Lapsed / Dormant
14083,2,8,120.96000000000001,0,Potential Loyalists
14084,13,3,156.82999999999998,3,New / Low-Engagement Customers
14085,188,8,391.14,4,At-Risk / Churning
14086,1,1,48.769999999999996,3,New / Low-Engagement Customers
14087,6,11,660.75,0,Potential Loyalists
14088,9,8,123.44,0,Potential Loyalists
14089,6,9,501.02,0,Potential Loyalists
14090,135,13,607.8,4,At-Risk / Churning
14091,345,1,53.8,1,Lapsed / Dormant
14092,3,1,22.07,3,New / Low-Engagement Customers
14093,4,13,789.97,0,Potential Loyalists
14094,14,1,29.45,3,New / Low-Engagement Customers
14095,128,13,742.78,4,At-Risk / Churning
14096,187,10,475.51,4,At-Risk / Churning
14097,8,3,128.08,3,New / Low-Engagement Customers
14098,6,11,593.96,0,Potential Loyalists
14099,1,13,761.16,0,Potential Loyalists
14100,3,14,707.1,0,Potential Loyalists
14101,3,11,662.58,0,Potential Loyalists
14102,11,3,119.9,3,New / Low-Engagement Customers
14103,126,9,345.03,4,At-Risk / Churning
14104,5,1,67.83,3,New / Low-Engagement Customers
14105,140,13,585.14,4,At-Risk / Churning
14106,365,1,47.12,1,Lapsed / Dormant
14107,3,22,3083.38,2,High-Value Loyalists
14108,157,5,280.05,4,At-Risk / Churning
14109,1,26,3812.53,2,High-Value Loyalists
14110,326,1,54.459999999999994,1,Lapsed / Dormant
14111,3,10,653.55,0,Potential Loyalists
14112,3,11,612.17,0,Potential Loyalists
14113,9,13,749.5,0,Potential Loyalists
14114,2,1,36.96,3,New / Low-Engagement Customers
14115,27,2,105.91000000000001,3,New / Low-Engagement Customers
14116,357,1,36.67,1,Lapsed / Dormant
14117,129,14,729.78,4,At-Risk / Churning
14118,121,15,750.32,4,At-Risk / Churning
14119,132,5,220.54999999999998,4,At-Risk / Churning
14120,2,22,3130.77,2,High-Value Loyalists
14121,299,1,36.91,1,Lapsed / Dormant
14122,126,14,582.21,4,At-Risk / Churning
14123,44,5,92.03,3,New / Low-Engagement Customers
14124,12,5,64.08,3,New / Low-Engagement Customers
14125,6,8,465.6,0,Potential Loyalists
14126,365,1,50.629999999999995,1,Lapsed / Dormant
14127,10,2,50.05,3,New / Low-Engagement Customers
14128,11,13,713.9,0,Potential Loyalists
14129,127,13,663.93,4,At-Risk / Churning
14130,19,6,350.76,0,Potential Loyalists
14131,9,2,85.5,3,New / Low-Engagement Customers
14132,149,13,625.2,4,At-Risk / Churning
14133,7,10,184.29,0,Potential Loyalists
14134,1,7,458.28000000000003,0,Potential Loyalists
14135,1,16,2087.29,2,High-Value Loyalists
14136,152,10,529.6,4,At-Risk / Churning
14137,4,13,666.92,0,Potential Loyalists
14138,1,12,676.24,0,Potential Loyalists
14139,1,14,664.62,0,Potential Loyalists
14140,15,2,105.4,3,New / Low-Engagement Customers
14141,2,28,3452.23,2,High-Value Loyalists
14142,164,8,272.14,4,At-Risk / Churning
14143,280,1,38.8,1,Lapsed / Dormant
14144,10,3,135.36,3,New / Low-Engagement Customers
14145,145,12,518.85,4,At-Risk / Churning
14146,28,1,47.67,3,New / Low-Engagement Customers
14147,3,3,123.85,3,New / Low-Engagement Customers
14148,6,1,52.769999999999996,3,New / Low-Engagement Customers
14149,157,6,297.52,4,At-Risk / Churning
14150,16,1,36.55,3,New / Low-Engagement Customers
14151,22,3,189.31,3,New / Low-Engagement Customers
14152,3,8,382.05,0,Potential Loyalists
14153,287,1,23.700000000000003,1,Lapsed / Dormant
14154,350,1,21.3,1,Lapsed / Dormant
14155,4,3,108.32000000000001,3,New / Low-Engagement Customers
14156,2,4,57.39,3,New / Low-Engagement Customers
14157,1,13,777.64,0,Potential Loyalists
14158,2,16,2013.92,2,High-Value Loyalists
14159,8,9,395.17,0,Potential Loyalists
14160,26,1,33.0,3,New / Low-Engagement Customers
14161,1,20,2786.41,2,High-Value Loyalists
14162,9,1,43.599999999999994,3,New / Low-Engagement Customers
14163,2,25,3528.25,2,High-Value Loyalists
14164,5,9,159.94,0,Potential Loyalists
14165,2,18,2325.96,2,High-Value Loyalists
14166,1,5,77.55,3,New / Low-Engagement Customers
14167,22,2,73.66,3,New / Low-Engagement Customers
14168,3,1,22.0,3,New / Low-Engagement Customers
14169,5,9,501.93,0,Potential Loyalists
14170,7,7,356.15999999999997,0,Potential Loyalists
14171,12,1,28.450000000000003,3,New / Low-Engagement Customers
14172,8,8,131.53,0,Potential Loyalists
14173,19,2,94.94,3,New / Low-Engagement Customers
14174,31,1,24.16,3,New / Low-Engagement Customers
14175,14,2,65.18,3,New / Low-Engagement Customers
14176,136,12,574.33,4,At-Risk / Churning
14177,1,24,3038.98,2,High-Value Loyalists
14178,12,7,106.58,0,Potential Loyalists
14179,8,4,88.47,3,New / Low-Engagement Customers
14180,1,17,2559.2400000000002,2,High-Value Loyalists
14181,2,17,2449.89,2,High-Value Loyalists
14182,328,1,15.48,1,Lapsed / Dormant
14183,1,4,57.86,3,New / Low-Engagement Customers
14184,6,8,132.07,0,Potential Loyalists
14185,6,10,184.55,0,Potential Loyalists
14186,157,9,424.76,4,At-Risk / Churning
14187,25,9,160.25,0,Potential Loyalists
14188,2,25,3395.09,2,High-Value Loyalists
14189,1,14,707.59,0,Potential Loyalists
14190,3,8,401.11,0,Potential Loyalists
14191,127,5,257.86,4,At-Risk / Churning
14192,3,3,108.97,3,New / Low-Engagement Customers
14193,2,16,2204.93,2,High-Value Loyalists
14194,12,8,164.83,0,Potential Loyalists
14195,8,9,476.8,0,Potential Loyalists
14196,8,9,476.19,0,Potential Loyalists
14197,14,9,520.95,0,Potential Loyalists
14198,26,1,28.54,3,New / Low-Engagement Customers
14199,3,2,39.099999999999994,3,New / Low-Engagement Customers
14200,10,1,32.949999999999996,3,New / Low-Engagement Customers
14201,1,6,112.92,0,Potential Loyalists
14202,130,11,526.5,4,At-Risk / Churning
14203,21,9,146.29,0,Potential Loyalists
14204,16,13,746.63,0,Potential Loyalists
14205,9,10,619.87,0,Potential Loyalists
14206,10,11,634.04,0,Potential Loyalists
14207,12,6,327.24,0,Potential Loyalists
14208,1,9,174.57,0,Potential Loyalists
14209,133,14,688.48,4,At-Risk / Churning
14210,144,15,803.13,4,At-Risk / Churning
14211,1,8,126.50999999999999,0,Potential Loyalists
14212,5,1,56.22,3,New / Low-Engagement Customers
14213,3,7,401.97,0,Potential Loyalists
14214,122,13,777.56,4,At-Risk / Churning
14215,121,5,264.1,4,At-Risk / Churning
14216,3,9,140.16,0,Potential Loyalists
14217,123,6,334.66999999999996,4,At-Risk / Churning
14218,1,23,3316.4900000000002,2,High-Value Loyalists
14219,1,9,416.06,0,Potential Loyalists
14220,1,3,164.17,3,New / Low-Engagement Customers
14221,130,5,325.89000000000004,4,At-Risk / Churning
14222,27,1,25.16,3,New / Low-Engagement Customers
14223,9,10,574.87,0,Potential Loyalists
14224,4,9,138.11,0,Potential Loyalists
14225,251,1,20.42,1,Lapsed / Dormant
14226,128,15,741.29,4,At-Risk / Churning
14227,122,11,528.55,4,At-Risk / Churning
14228,6,10,164.8,0,Potential Loyalists
14229,17,10,167.82,0,Potential Loyalists
14230,1,26,3678.71,2,High-Value Loyalists
14231,29,1,48.760000000000005,3,New / Low-Engagement Customers
14232,343,1,24.310000000000002,1,Lapsed / Dormant
14233,128,13,562.6,4,At-Risk / Churning
14234,3,1,58.08,3,New / Low-Engagement Customers
14235,1,11,684.91,0,Potential Loyalists
14236,8,7,409.35,0,Potential Loyalists
14237,1,23,3341.12,2,High-Value Loyalists
14238,3,2,77.21000000000001,3,New / Low-Engagement Customers
14239,132,10,360.31,4,At-Risk / Churning
14240,11,10,146.48,0,Potential Loyalists
14241,10,1,60.67,3,New / Low-Engagement Customers
14242,1,6,130.65,0,Potential Loyalists
14243,23,2,85.7,3,New / Low-Engagement Customers
14244,17,7,386.06,0,Potential Loyalists
14245,2,15,2110.66,2,High-Value Loyalists
14246,5,8,126.24,0,Potential Loyalists
14247,1,26,3565.24,2,High-Value Loyalists
14248,15,4,69.28,3,New / Low-Engagement Customers
14249,1,21,2883.75,2,High-Value Loyalists
14250,13,3,115.36,3,New / Low-Engagement Customers
14251,1,21,2288.91,2,High-Value Loyalists
14252,23,1,39.25,3,New / Low-Engagement Customers
14253,20,10,145.19,0,Potential Loyalists
14254,125,7,330.15999999999997,4,At-Risk / Churning
14255,284,1,15.92,1,Lapsed / Dormant
14256,9,3,136.6,3,New / Low-Engagement Customers
14257,3,9,564.16,0,Potential Loyalists
14258,141,13,669.3100000000001,4,At-Risk / Churning
14259,11,2,68.45,3,New / Low-Engagement Customers
14260,15,1,68.97,3,New / Low-Engagement Customers
14261,129,9,409.35,4,At-Risk / Churning
14262,299,1,32.36,1,Lapsed / Dormant
14263,28,7,135.48,0,Potential Loyalists
14264,299,1,26.52,1,Lapsed / Dormant
14265,6,8,378.0,0,Potential Loyalists
14266,2,8,445.09,0,Potential Loyalists
14267,5,12,685.03,0,Potential Loyalists
14268,6,13,642.25,0,Potential Loyalists
14269,6,8,428.09999999999997,0,Potential Loyalists
14270,1,16,2280.02,2,High-Value Loyalists
14271,1,24,3686.81,2,High-Value Loyalists
14272,18,2,61.989999999999995,3,New / Low-Engagement Customers
14273,17,8,121.13,0,Potential Loyalists
14274,4,5,65.65,3,New / Low-Engagement Customers
14275,3,13,750.79,0,Potential Loyalists
14276,151,5,259.64,4,At-Risk / Churning
14277,274,1,38.290000000000006,1,Lapsed / Dormant
14278,7,14,886.92,0,Potential Loyalists
14279,2,18,2370.92,2,High-Value Loyalists
14280,29,4,66.26,3,New / Low-Engagement Customers
14281,4,9,149.44,0,Potential Loyalists
14282,1,26,3834.5299999999997,2,High-Value Loyalists
14283,154,12,548.36,4,At-Risk / Churning
14284,10,13,700.43,0,Potential Loyalists
14285,2,8,468.27,0,Potential Loyalists
14286,14,2,93.83,3,New / Low-Engagement Customers
14287,55,4,53.599999999999994,3,New / Low-Engagement Customers
14288,4,10,152.14,0,Potential Loyalists
14289,14,2,71.46000000000001,3,New / Low-Engagement Customers
14290,5,2,97.95,3,New / Low-Engagement Customers
14291,5,11,747.79,0,Potential Loyalists
14292,1,17,2189.57,2,High-Value Loyalists
14293,2,21,2832.68,2,High-Value Loyalists
14294,132,12,611.37,4,At-Risk / Churning
14295,5,10,525.18,0,Potential Loyalists
14296,1,22,2613.2599999999998,2,High-Value Loyalists
14297,16,5,80.81,3,New / Low-Engagement Customers
14298,134,9,435.95,4,At-Risk / Churning
14299,213,1,48.7,1,Lapsed / Dormant
14300,3,1,39.71,3,New / Low-Engagement Customers
14301,203,1,44.5,1,Lapsed / Dormant
14302,2,3,103.31,3,New / Low-Engagement Customers
14303,8,8,133.17,0,Potential Loyalists
14304,27,1,31.72,3,New / Low-Engagement Customers
14305,3,3,136.12,3,New / Low-Engagement Customers
14306,324,1,28.49,1,Lapsed / Dormant
14307,237,1,44.800000000000004,1,Lapsed / Dormant
14308,140,15,695.23,4,At-Risk / Churning
14309,1,19,2458.67,2,High-Value Loyalists
14310,2,7,429.65,0,Potential Loyalists
14311,4,10,160.87,0,Potential Loyalists
14312,6,5,98.52,3,New / Low-Engagement Customers
14313,121,9,486.6,4,At-Risk / Churning
14314,122,13,636.65,4,At-Risk / Churning
14315,3,18,2686.9,2,High-Value Loyalists
14316,31,1,50.28,3,New / Low-Engagement Customers
14317,9,2,76.89,3,New / Low-Engagement Customers
